Average,,,,,
e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,Time_0,Time,Pressure
0.0873344,-0.0143753,-0.0160704,3857.3534,3795.0002,105939.633
0.0914151,-0.0148741,-0.0160291,3862.3524,3799.9992,106083.9327
0.0883649,-0.0143939,-0.0159623,3867.3521,3804.9989,105950.1736
0.090627,-0.0148032,-0.0160871,3872.3528,3809.9996,106053.2903
0.0902837,-0.0145779,-0.0159947,3877.3528,3814.9996,106008.1946
0.0897607,-0.014718,-0.0161113,3882.3527,3819.9995,106004.2329
0.0923037,-0.0148246,-0.0160363,3887.3531,3824.9999,106060.4345
0.088878,-0.0145976,-0.0160911,3892.353,3829.9998,105938.7625
0.092767,-0.0150062,-0.0160298,3897.3533,3835.0001,106062.7406
0.0879704,-0.0145046,-0.0159528,3902.3523,3839.9991,106003.4058
0.0920522,-0.0149631,-0.0159719,3907.3532,3845,105974.17
0.0887988,-0.0144853,-0.0159192,3912.353,3849.9998,105994.1974
0.091198,-0.014915,-0.0159695,3917.3531,3854.9999,106030.9218
0.0920799,-0.014923,-0.0159496,3922.3529,3859.9997,106052.6983
0.0916996,-0.0148175,-0.0159571,3927.353,3864.9998,106049.6027
0.0900303,-0.0147094,-0.0160385,3932.3531,3869.9999,105927.282
0.0895181,-0.0147316,-0.0159588,3937.3528,3874.9996,106193.7373
0.0906057,-0.0148489,-0.0159966,3942.3524,3879.9992,106018.656
0.0916282,-0.014947,-0.0159643,3947.3528,3884.9996,106028.6602
0.0910578,-0.014729,-0.015823,3952.3531,3889.9999,105941.4208
0.0938725,-0.0153681,-0.0158585,3957.3534,3895.0002,106100.6646
0.0886421,-0.0146866,-0.0158777,3962.3532,3900,105972.46
0.0926935,-0.0151493,-0.015856,3967.3532,3905,106061.02
0.0919738,-0.014918,-0.0158162,3972.3526,3909.9994,106018.4153
0.0918256,-0.0150787,-0.0158425,3977.3534,3915.0002,105994.9981
0.0938192,-0.0151379,-0.0157202,3982.353,3919.9998,106014.6755
0.0907575,-0.0149578,-0.0157908,3987.3533,3925.0001,106036.6082
0.0945696,-0.0152952,-0.0157063,3992.3527,3929.9995,106027.5214
0.0910674,-0.014911,-0.0157599,3997.3533,3935.0001,105989.6769
0.0907848,-0.0149459,-0.0157575,4002.3533,3940.0001,106088.7676
0.0918254,-0.0150581,-0.0157156,4007.353,3944.9998,105929.3572
0.0928394,-0.0151358,-0.0157512,4012.3533,3950.0001,106140.854
0.094772,-0.0152554,-0.0157283,4017.3533,3955.0001,105960.2426
0.0918383,-0.0151393,-0.0157577,4022.3535,3960.0003,106072.3504
0.093675,-0.0151248,-0.0156298,4027.3534,3965.0002,105950.0362
0.0938142,-0.0154273,-0.0157271,4032.3531,3969.9999,106171.6498
0.0925659,-0.0150476,-0.0156175,4037.3524,3974.9992,105975.0625
0.0926495,-0.0152506,-0.0156835,4042.3536,3980.0004,106089.7672
0.0943691,-0.0152285,-0.0156037,4047.353,3984.9998,105943.8467
0.0945383,-0.0155623,-0.0156466,4052.3531,3989.9999,106026.723
0.0931364,-0.0151754,-0.0155744,4057.3535,3995.0003,106106.8551
0.0932978,-0.0153638,-0.01559,4062.353,3999.9998,105986.4325
0.0949241,-0.0153189,-0.0153896,4067.3525,4004.9993,106103.0911
0.092175,-0.0152242,-0.0155474,4072.3531,4009.9999,105940.7716
0.096022,-0.0156355,-0.0155499,4077.3529,4014.9997,106068.6215
0.0919371,-0.0150897,-0.0154663,4082.3521,4019.9989,106051.0058
0.0948565,-0.0155554,-0.0155318,4087.3532,4025,106060.5
0.0934544,-0.0151781,-0.0154847,4092.3531,4029.9999,106091.6944
0.0937234,-0.0154318,-0.0155649,4097.3533,4035.0001,105964.6276
0.0972804,-0.0157735,-0.015425,4102.3534,4040.0002,106073.1672
0.0924521,-0.015256,-0.0154991,4107.3527,4044.9995,106009.7833
0.0962885,-0.0156705,-0.0154854,4112.3533,4050.0001,105954.5517
0.0920772,-0.0151363,-0.0154346,4117.3531,4054.9999,106110.8503
0.0951487,-0.0156057,-0.0154366,4122.3534,4060.0002,105972.7309
0.0958542,-0.015553,-0.0154041,4127.3532,4065,106050.715
0.0945415,-0.0153656,-0.0154183,4132.353,4069.9998,105994.9591
0.0949418,-0.0156107,-0.0154272,4137.3529,4074.9997,106151.7759
0.0961265,-0.0155064,-0.0153608,4142.353,4079.9998,105896.1584
0.0936748,-0.0154391,-0.0154533,4147.3524,4084.9992,106113.5478
0.0977667,-0.0157455,-0.0153959,4152.3531,4089.9999,105930.4471
0.09541,-0.0157546,-0.0154472,4157.3527,4094.9995,106122.3191
0.0935186,-0.0152228,-0.0153126,4162.3523,4099.9991,106048.5253
0.0971363,-0.0158884,-0.0153801,4167.3531,4104.9999,106045.7477
0.0924992,-0.0152528,-0.0153717,4172.3522,4109.999,105955.6523
0.0986656,-0.0160867,-0.015362,4177.3533,4115.0001,106096.6069
0.0935081,-0.0154623,-0.0154026,4182.3535,4120.0003,105961.588
0.0973134,-0.015861,-0.0153324,4187.3528,4124.9996,106030.0032
0.0954671,-0.0155412,-0.0152864,4192.3535,4130.0003,106102.3037
0.0960562,-0.0158024,-0.0153524,4197.3532,4135,105966.77
0.0969052,-0.0156903,-0.0152998,4202.3534,4140.0002,106076.0288
0.0947272,-0.0156336,-0.0153236,4207.3532,4145,105989.91
0.0983859,-0.0160496,-0.0152951,4212.3533,4150.0001,106089.1953
0.0937563,-0.0154626,-0.0152286,4217.353,4154.9998,106016.7098
0.0970821,-0.0159426,-0.0152256,4222.3533,4160.0001,105996.2481
0.0978296,-0.015847,-0.0152074,4227.3528,4164.9996,105996.5806
0.095659,-0.0158077,-0.0151965,4232.3532,4170,106050.94
0.0991116,-0.016014,-0.0151095,4237.3533,4175.0001,106028.5227
0.0946574,-0.0155612,-0.0151122,4242.353,4179.9998,106008.0462
0.0955263,-0.0156954,-0.0151323,4247.353,4184.9998,106118.678
0.0959948,-0.0158153,-0.0151572,4252.3532,4190,105953.11
0.0993801,-0.0160728,-0.0151255,4257.3528,4194.9996,106066.3528
0.0948584,-0.0156469,-0.0151131,4262.3528,4199.9996,106039.3574
0.098263,-0.0161334,-0.0151885,4267.3533,4205.0001,106028.4536
0.0959091,-0.0156905,-0.0150636,4272.3537,4210.0005,106054.1055
0.0968369,-0.0159419,-0.0151579,4277.353,4214.9998,105961.4837
0.10013,-0.0161747,-0.0149843,4282.3529,4219.9997,106089.5338
0.0953216,-0.0157731,-0.0150426,4287.3526,4224.9994,105961.3948
0.0989756,-0.0161519,-0.015055,4292.3531,4229.9999,106162.73
0.096637,-0.0157952,-0.0150343,4297.3525,4234.9993,105951.3121
0.0975622,-0.0161096,-0.0150744,4302.3523,4239.9991,106047.0297
0.0978899,-0.0159182,-0.015061,4307.3532,4245,106015.99
0.0989911,-0.0163375,-0.0150329,4312.3529,4249.9997,105999.9045
0.0963256,-0.0157903,-0.0149812,4317.3534,4255.0002,105998.9205
0.0974495,-0.0160832,-0.0150345,4322.3523,4259.9991,106027.4798
0.100516,-0.0162853,-0.014974,4327.3532,4265,105944.93
0.0959308,-0.0158924,-0.0149983,4332.353,4269.9998,106063.238
0.096744,-0.0159882,-0.015022,4337.3524,4274.9992,105974.85
0.0999148,-0.0162294,-0.0150007,4342.3534,4280.0002,106065.7003
0.0954265,-0.0158172,-0.0149949,4347.3536,4285.0004,105986.4418
0.0990739,-0.0162681,-0.0150138,4352.3532,4290,106126.82
0.0991342,-0.016111,-0.0149422,4357.3533,4295.0001,105970.3482
0.0974663,-0.0161356,-0.0150058,4362.3529,4299.9997,105991.4813
0.100354,-0.0162716,-0.0149145,4367.3525,4304.9993,106016.8292
0.0987806,-0.0163634,-0.0149123,4372.3527,4309.9995,106099.6864
0.0986518,-0.0160895,-0.0148948,4377.3526,4314.9994,105987.5891
0.0971587,-0.0160978,-0.0149216,4382.3528,4319.9996,106055.1377
0.0978805,-0.0161838,-0.0149181,4387.3524,4324.9992,105958.3075
0.101277,-0.0165747,-0.0149142,4392.3528,4329.9996,106038.1222
0.096136,-0.015974,-0.0148853,4397.3529,4334.9997,106089.2838
0.0997169,-0.0164174,-0.0148698,4402.3531,4339.9999,105985.6362
0.0995807,-0.0162105,-0.0148262,4407.3532,4345,106057.91
0.0981083,-0.0162553,-0.014877,4412.3528,4349.9996,106072.3978
0.101477,-0.01662,-0.0148706,4417.3528,4354.9996,105983.2994
0.0963797,-0.0159933,-0.0149221,4422.3529,4359.9997,106092.8549
0.102762,-0.0167592,-0.0147984,4427.353,4364.9998,105926.4361
0.0974888,-0.0161999,-0.0148089,4432.3533,4370.0001,106099.3188
0.102871,-0.0166645,-0.0147632,4437.3526,4374.9994,105972.884
0.0986802,-0.0163619,-0.0147785,4442.3526,4379.9994,106036.1197
0.101117,-0.0164183,-0.0147132,4447.353,4384.9998,106075.2591
0.0998305,-0.0165359,-0.0148,4452.3533,4390.0001,105938.757
0.10209,-0.0166101,-0.014739,4457.353,4394.9998,106097.1972
0.0979735,-0.0162765,-0.0147396,4462.3532,4400,105991.08
0.101406,-0.0167019,-0.0147338,4467.3531,4404.9999,106083.0693
0.0981457,-0.0161395,-0.0147136,4472.3527,4409.9995,105997.258
0.102531,-0.0168711,-0.0147251,4477.3531,4414.9999,106054.9618
0.0991031,-0.01633,-0.0146606,4482.3533,4420.0001,105981.34
0.10063,-0.0166572,-0.0147259,4487.3532,4425,106093.63
0.102713,-0.0167178,-0.0146472,4492.3528,4429.9996,106026.6506
0.098734,-0.0164067,-0.0146777,4497.3525,4434.9993,105983.1672
0.103732,-0.0168336,-0.0146113,4502.3534,4440.0002,106083.3864
0.0997805,-0.016562,-0.0146707,4507.3525,4444.9993,105994.3431
0.102994,-0.016865,-0.0146299,4512.3527,4449.9995,106037.4496
0.0996282,-0.0164073,-0.014646,4517.3533,4455.0001,105981.6939
0.101251,-0.0167467,-0.0146618,4522.3534,4460.0002,106091.8415
0.103116,-0.0168135,-0.0146137,4527.3533,4465.0001,106013.5449
0.0992798,-0.016502,-0.01461,4532.3531,4469.9999,105980.2052
0.104069,-0.016896,-0.0145423,4537.3528,4474.9996,106071.8428
0.100236,-0.0166586,-0.0145656,4542.3521,4479.9989,105975.2989
0.103417,-0.0169379,-0.0145403,4547.3533,4485.0001,106025.7044
0.0999158,-0.0164738,-0.0145421,4552.3534,4490.0002,106069.5513
0.101653,-0.0168037,-0.0145332,4557.3528,4494.9996,105962.144
0.103358,-0.0168609,-0.0145019,4562.3523,4499.9991,106071.5064
0.0996316,-0.0165845,-0.0144589,4567.3529,4504.9997,106029.8831
0.102924,-0.0169748,-0.0145601,4572.3528,4509.9996,105994.0005
0.101873,-0.0166798,-0.0144509,4577.3526,4514.9994,106079.9409
0.100998,-0.0167532,-0.0145104,4582.3522,4519.999,105973.9831
0.104104,-0.0170435,-0.0144895,4587.3524,4524.9992,106024.4896
0.100419,-0.0165869,-0.0144854,4592.3529,4529.9997,106062.1568
0.10224,-0.0169256,-0.0145076,4597.353,4534.9998,105964.896
0.103738,-0.016933,-0.0144821,4602.3531,4539.9999,106046.892
0.100182,-0.0166677,-0.0144899,4607.3527,4544.9995,106002.9064
0.10341,-0.0170614,-0.0145334,4612.3531,4549.9999,105988.9427
0.102158,-0.0167549,-0.0144205,4617.3532,4555,106068
0.101406,-0.0168641,-0.0144752,4622.3529,4559.9997,105986.9944
0.104602,-0.0171473,-0.0144827,4627.3532,4565,106059.5
0.100774,-0.0166714,-0.0144009,4632.3529,4569.9997,105992.533
0.102935,-0.0170616,-0.0144672,4637.3531,4574.9999,106126.7826
0.104488,-0.0170839,-0.0143762,4642.3527,4579.9995,105965.729
0.101164,-0.0168763,-0.0144356,4647.353,4584.9998,106169.6911
0.105923,-0.0172605,-0.014382,4652.3533,4590.0001,105964.9208
0.102701,-0.0171523,-0.0144435,4657.3529,4594.9997,106079.492
0.104431,-0.017093,-0.014444,4662.3525,4599.9993,106059.0069
0.104433,-0.0174071,-0.0144289,4667.3523,4604.9991,106064.1223
0.103045,-0.0169516,-0.0143534,4672.3533,4610.0001,106103.7416
0.103154,-0.0171746,-0.0143744,4677.3522,4614.999,105973.7953
0.107147,-0.0175749,-0.0142854,4682.3522,4619.999,106093.5138
0.101845,-0.0170351,-0.0143636,4687.3528,4624.9996,105928.4983
0.106067,-0.0175317,-0.0143523,4692.3531,4629.9999,106181.0181
0.101783,-0.0169048,-0.0142685,4697.3527,4634.9995,106037.5876
0.104996,-0.0174179,-0.0142858,4702.3533,4640.0001,106037.0778
0.103578,-0.0170066,-0.0142263,4707.3528,4644.9996,106094.9356
0.107211,-0.0178096,-0.0142261,4712.3531,4649.9999,106008.3346
0.101505,-0.0169979,-0.014229,4717.3533,4655.0001,105987.2086
0.108995,-0.0178273,-0.0141402,4722.3533,4660.0001,106133.6289
0.103637,-0.017335,-0.0141462,4727.353,4664.9998,105974.4147
0.107647,-0.0176463,-0.014103,4732.3524,4669.9992,106100.4816
0.103398,-0.0171621,-0.0141194,4737.353,4674.9998,105956.208
0.106694,-0.0176776,-0.0141282,4742.3531,4679.9999,106054.6717
0.104946,-0.0172818,-0.0140912,4747.3528,4684.9996,105983.3279
0.105322,-0.0175737,-0.0141042,4752.3529,4689.9997,106158.8254
0.10677,-0.0174754,-0.014017,4757.3528,4694.9996,105897.879
0.104143,-0.0173685,-0.0140759,4762.3535,4700.0003,106110.1795
0.108746,-0.0177438,-0.0139557,4767.3531,4704.9999,105946.2971
0.106177,-0.0177145,-0.0140179,4772.3527,4709.9995,106140.9358
0.104183,-0.0171349,-0.0139621,4777.3533,4715.0001,106039.9564
0.108113,-0.0179003,-0.0140111,4782.3533,4720.0001,105925.758
0.103182,-0.0171516,-0.013991,4787.3529,4724.9997,106093.9436
0.109971,-0.0180934,-0.0140092,4792.3531,4729.9999,106046.6543
0.104288,-0.0174324,-0.0139589,4797.3533,4735.0001,106038.6835
0.108713,-0.017684,-0.0138648,4802.3535,4740.0003,106069.574
0.106262,-0.0176977,-0.0139146,4807.3525,4744.9993,105978.6144
0.11008,-0.0179782,-0.013872,4812.3523,4749.9991,105953.4536
0.104784,-0.0174824,-0.0139131,4817.3525,4754.9993,106106.9578
0.108848,-0.0179295,-0.0139381,4822.3522,4759.999,105947.9069
0.106799,-0.0175736,-0.0138843,4827.3526,4764.9994,106061.5657
0.104982,-0.017401,-0.0138679,4832.353,4769.9998,106047.8085
0.108534,-0.0179416,-0.0138917,4837.3528,4774.9996,106051.0827
