Average,,,,,
e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,Time_0,Time,Pressure
0.03258,-0.00503437,-0.00826652,1942.5553,1930.0007,105008.116
0.0327509,-0.00527603,-0.00827074,1947.5546,1935,104900.9178
0.0291372,-0.00490177,-0.00574176,1952.5554,1940.0008,104883.932
0.0314225,-0.00501601,-0.00739494,1957.5546,1945,105153.7799
0.0295301,-0.00482567,-0.00567359,1962.5541,1949.9995,104877.9667
0.0347985,-0.00549871,-0.0102515,1967.555,1955.0004,104798.1593
0.0307643,-0.00513366,-0.00719203,1972.5547,1960.0001,104848.9936
0.0275263,-0.00474394,-0.00478987,1977.5551,1965.0005,104822.183
0.0347953,-0.00548205,-0.0102906,1982.5547,1970.0001,105006.2298
0.0309506,-0.00511278,-0.00728355,1987.5549,1975.0003,105145.3835
0.0336543,-0.00519173,-0.00914753,1992.5551,1980.0005,104806.7721
0.0340809,-0.00546425,-0.009691,1997.5543,1984.9997,104948.1941
0.0303168,-0.00506371,-0.00677705,2002.5547,1990.0001,105046.387
0.032498,-0.00517103,-0.00818202,2007.5548,1995.0002,104808.5261
0.0342813,-0.00527867,-0.00960906,2012.5546,2000,105259.4099
0.0308341,-0.00507593,-0.00709852,2017.5553,2005.0007,105050.8135
0.0376132,-0.00565339,-0.012009,2022.5548,2010.0002,104904.4195
0.0337247,-0.00542429,-0.00952633,2027.555,2015.0004,105189.0449
0.0299452,-0.005009,-0.00596311,2032.5551,2020.0005,104894.7662
0.0371483,-0.00557406,-0.0118376,2037.5543,2024.9997,105019.9165
0.033271,-0.00538329,-0.00930221,2042.5547,2030.0001,105190.5125
0.0303626,-0.00498654,-0.00664604,2047.5553,2035.0007,104832.9056
0.0360334,-0.00569702,-0.0114427,2052.5549,2040.0003,105125.5581
0.0320441,-0.00527699,-0.00847886,2057.5548,2045.0002,105084.7842
0.034079,-0.00526669,-0.00978515,2062.5553,2050.0007,104785.9109
0.035018,-0.00558051,-0.0104899,2067.5548,2055.0002,105219.238
0.0311817,-0.0051539,-0.00730211,2072.5547,2060.0001,105006.3065
0.0378926,-0.0057954,-0.0124469,2077.5553,2065.0007,104986.4906
0.0337464,-0.00547228,-0.0093087,2082.5548,2070.0002,105066.0803
0.0301302,-0.00503508,-0.0063678,2087.5549,2075.0003,104884.3658
0.036841,-0.00573186,-0.0119547,2092.5543,2079.9997,104973.6789
0.0328544,-0.00535362,-0.00858609,2097.5547,2085.0001,105218.2566
0.0344729,-0.00533071,-0.00963454,2102.5549,2090.0003,105306.4353
0.0355693,-0.0056933,-0.0107288,2107.5551,2095.0005,104959.166
0.0317296,-0.00528017,-0.00819778,2112.5551,2100.0005,105182.3566
0.0334752,-0.0054246,-0.00974758,2117.555,2105.0004,105146.3321
0.0349551,-0.00554316,-0.0101583,2122.5544,2109.9998,104847.4602
0.0313479,-0.00519346,-0.00770502,2127.5547,2115.0001,105243.8871
0.0329758,-0.00535668,-0.00857416,2132.5549,2120.0003,105121.1104
0.0392305,-0.00600511,-0.0134518,2137.5547,2125.0001,105095.2826
0.034932,-0.00567016,-0.0103853,2142.5546,2130,105197.5143
0.0312309,-0.00520028,-0.00720904,2147.5547,2135.0001,105138.3375
0.0377123,-0.00589041,-0.0121534,2152.555,2140.0004,105406.9417
0.0336825,-0.00551927,-0.00909991,2157.5546,2145,105087.9709
0.0347554,-0.00542615,-0.0105216,2162.5547,2150.0001,105425.1502
0.0362645,-0.00580242,-0.0112686,2167.5551,2155.0005,105236.6903
0.0367083,-0.00569584,-0.0114124,2172.5552,2160.0006,105287.7667
0.0336966,-0.00552387,-0.00976087,2177.5545,2164.9999,105345.8932
0.0348529,-0.00564003,-0.00992735,2182.5553,2170.0007,105087.5713
0.0400447,-0.00604548,-0.0138081,2187.5552,2175.0006,105415.2285
0.0366519,-0.00590925,-0.0118146,2192.5546,2180,105165.596
0.0327009,-0.00544379,-0.00867931,2197.5548,2185.0002,105371.5575
0.0385595,-0.00610329,-0.0126986,2202.5553,2190.0007,105300.7703
0.0343597,-0.00568146,-0.00985289,2207.5543,2194.9997,105183.7589
0.0403004,-0.0062379,-0.013886,2212.5549,2200.0003,105388.266
0.036112,-0.00589317,-0.0115916,2217.5553,2205.0007,105052.2376
0.0362885,-0.00572427,-0.0111255,2222.5548,2210.0002,105410.2104
0.0379072,-0.00611251,-0.0128225,2227.5548,2215.0002,105247.3125
0.0339397,-0.00561394,-0.00957569,2232.5543,2219.9997,105284.5124
0.0398243,-0.00627509,-0.0135664,2237.5549,2225.0003,105360.3627
0.0356027,-0.0058659,-0.0105328,2242.5556,2230.001,105062.3485
0.0403635,-0.00617817,-0.0140312,2247.5547,2235.0001,105410.1065
0.0375171,-0.00605011,-0.0120914,2252.5545,2239.9999,105145.5793
0.0334774,-0.00556813,-0.0094004,2257.5551,2245.0005,105375.5666
0.0392185,-0.00625086,-0.0134669,2262.5549,2250.0003,105280.5164
0.0351597,-0.00578176,-0.0108177,2267.5552,2255.0006,105177.7386
0.0411158,-0.00635115,-0.0142016,2272.5545,2259.9999,105394.8807
0.0369034,-0.00602831,-0.0119635,2277.5552,2265.0006,105077.4565
0.0366616,-0.0058093,-0.0111688,2282.5551,2270.0005,105398.5229
0.0387303,-0.0062022,-0.0132653,2287.5548,2275.0002,105225.3586
0.0346022,-0.00574161,-0.00987487,2292.5548,2280.0002,105292.3047
0.0404827,-0.0063895,-0.0140394,2297.5545,2284.9999,105337.1234
0.0362796,-0.00596779,-0.0113707,2302.5549,2290.0003,105069.2215
0.0406693,-0.00623675,-0.0142001,2307.5553,2295.0007,105400.322
0.0381171,-0.00618281,-0.0123331,2312.5546,2300,105165.797
0.0340975,-0.00567259,-0.00954201,2317.5552,2305.0006,105350.3688
0.0398541,-0.00632414,-0.0135543,2322.5546,2310,105293.0093
0.0357589,-0.00586939,-0.0108338,2327.5543,2314.9997,105149.111
0.0416708,-0.00640346,-0.0146295,2332.5544,2319.9998,105372.9642
0.0374485,-0.00608871,-0.0120449,2337.5555,2325.0009,105046.2655
0.0367377,-0.00583235,-0.0116139,2342.5551,2330.0005,105393.5794
0.039185,-0.00627603,-0.0131969,2347.5544,2334.9998,105200.0656
0.0351815,-0.00582716,-0.0104226,2352.5543,2339.9997,105304.2865
0.0410247,-0.00643404,-0.0146049,2357.5546,2345,105342.4864
0.0367575,-0.00602974,-0.0115485,2362.5548,2350.0002,105029.5436
0.0406962,-0.00621141,-0.0135961,2367.5546,2355,105384.8792
0.0385216,-0.00622746,-0.0126782,2372.5551,2360.0005,105133.1219
0.0345942,-0.00572528,-0.00958029,2377.5546,2365,105351.4206
0.0403058,-0.00640176,-0.0136825,2382.5548,2370.0002,105270.191
0.0361729,-0.00594335,-0.010886,2387.5544,2374.9998,105179.5927
0.0420348,-0.00649764,-0.0150653,2392.5549,2380.0003,105360.9929
0.0378376,-0.00613192,-0.0126244,2397.5545,2384.9999,105023.0641
0.0367197,-0.00583725,-0.0112667,2402.5552,2390.0006,105371.7258
0.0396068,-0.006321,-0.0134703,2407.5548,2395.0002,105213.34
0.0355385,-0.00587472,-0.010994,2412.5545,2399.9999,105266.7952
0.041412,-0.00646545,-0.0146645,2417.5554,2405.0008,105325.3796
0.0371917,-0.00607676,-0.0118875,2422.5551,2410.0005,105043.6031
0.040702,-0.00621668,-0.0138592,2427.5549,2415.0003,105364.8166
0.0389245,-0.00627847,-0.0129755,2432.5547,2420.0001,105109.4542
0.035004,-0.00580686,-0.010527,2437.5546,2425,105344.9208
0.040673,-0.00643775,-0.0140733,2442.5551,2430.0005,105276.014
0.0365134,-0.00602629,-0.0110777,2447.5549,2435.0003,105115.8478
0.0423295,-0.00653734,-0.014731,2452.5546,2440,105357.1373
0.0382278,-0.00620843,-0.0126101,2457.5549,2445.0003,105038.9696
0.0366415,-0.00584863,-0.0110786,2462.5552,2450.0006,105368.6714
0.0398997,-0.00640613,-0.0138179,2467.5549,2455.0003,105186.575
0.0358883,-0.00590198,-0.0109046,2472.5554,2460.0008,105162.6951
0.0416789,-0.00652069,-0.0147127,2477.5546,2465,105368.5022
0.0375688,-0.00610639,-0.0120554,2482.5543,2469.9997,105397.2642
0.0405203,-0.00621097,-0.0136272,2487.5546,2475,105057.8488
0.0391852,-0.00630849,-0.0130568,2492.5549,2480.0003,105345.8023
0.035262,-0.0058021,-0.0106878,2497.5549,2485.0003,105177.3839
0.0409258,-0.00647324,-0.0140517,2502.5544,2489.9998,105147.6919
0.0367604,-0.00602729,-0.011577,2507.5549,2495.0003,105334.6527
0.0381828,-0.00610241,-0.0126649,2512.5547,2500.0001,105390.6527
0.0433777,-0.0066918,-0.0155448,2517.5548,2505.0002,105008.7568
0.0390965,-0.00636116,-0.0130207,2522.5551,2510.0005,105344.0406
0.0352824,-0.00584066,-0.0103355,2527.5545,2514.9999,105141.6858
0.0410615,-0.00647546,-0.0145041,2532.5544,2519.9998,105375.2246
0.0369556,-0.0060317,-0.0112729,2537.5552,2525.0006,105311.3545
0.0382499,-0.00613901,-0.0125815,2542.5551,2530.0005,105159.5303
0.0435651,-0.00671384,-0.0155126,2547.5547,2535.0001,105365.8024
0.0392519,-0.00639469,-0.0133632,2552.5547,2540.0001,105036.1916
0.0353138,-0.00586653,-0.0102403,2557.5548,2545.0002,105370.0295
0.0410707,-0.00652075,-0.0142623,2562.5546,2550,105175.5307
0.0369747,-0.00604407,-0.0114861,2567.5545,2554.9999,105274.9106
0.0424815,-0.00662,-0.0148112,2572.5545,2559.9999,105292.5518
0.0383107,-0.00624199,-0.0123979,2577.5551,2565.0005,105146.6691
0.0404665,-0.00628438,-0.0135921,2582.5552,2570.0006,105069.6032
0.03983,-0.00639504,-0.0134351,2587.5544,2574.9998,105442.5286
0.0358752,-0.00587879,-0.0106311,2592.5551,2580.0005,105189.1614
0.0415636,-0.00652697,-0.0147402,2597.5552,2585.0006,105136.722
0.0373649,-0.00608974,-0.0117439,2602.5551,2590.0005,105226.2247
0.0430255,-0.00660008,-0.0150666,2607.5554,2595.0008,105060.6623
0.0389182,-0.00633949,-0.0132333,2612.5553,2600.0007,105387.2113
0.0400955,-0.00625488,-0.0133848,2617.5552,2605.0006,105152.2242
0.0375655,-0.0060335,-0.0117019,2622.5543,2609.9997,105326.2101
0.041342,-0.00659704,-0.0141662,2627.5551,2615.0005,105255.3677
0.0371739,-0.00612057,-0.0117381,2632.5548,2620.0002,105163.9966
0.0386211,-0.00618007,-0.0127979,2637.5546,2625,105201.6801
0.0396147,-0.00632803,-0.0130724,2642.5542,2629.9996,105413.6089
0.0367807,-0.00591515,-0.0111961,2647.5546,2635,105084.1004
0.0409898,-0.00653977,-0.0141023,2652.5551,2640.0005,105082.36
0.0368565,-0.00606322,-0.0115543,2657.5548,2645.0002,105183.0352
0.042532,-0.00661689,-0.0149756,2662.5549,2650.0003,105184.9887
0.0383542,-0.00625073,-0.0126408,2667.5543,2654.9997,105182.4121
0.0395871,-0.00627543,-0.013429,2672.555,2660.0004,105166.971
0.0410143,-0.006309,-0.013987,2677.5544,2664.9998,105385.5938
0.040686,-0.00655008,-0.014555,2682.555,2670.0004,105316.8516
0.036612,-0.00601243,-0.0112225,2687.5554,2675.0008,105169.2107
0.0379953,-0.00615463,-0.012209,2692.5544,2679.9998,105354.2239
0.0390098,-0.00626955,-0.0132167,2697.5551,2685.0005,105016.6206
0.0401065,-0.00629704,-0.0134257,2702.5553,2690.0007,105343.5309
0.0409338,-0.00635178,-0.013869,2707.5552,2695.0006,105140.5017
0.0373184,-0.00603519,-0.0116746,2712.5553,2700.0007,105355.2586
0.0423614,-0.00664844,-0.0151986,2717.555,2705.0004,105290.2074
0.038222,-0.00618085,-0.0122296,2722.5547,2710.0001,105128.4916
0.0434662,-0.00663976,-0.0156676,2727.5548,2715.0002,105336.3103
0.0394378,-0.00638027,-0.0133449,2732.5552,2720.0006,105008.1449
0.0356215,-0.00588857,-0.0105421,2737.5552,2725.0006,105312.8604
0.0409765,-0.00655039,-0.0141049,2742.5546,2730,105138.7083
0.0370581,-0.00604662,-0.0118617,2747.5542,2734.9996,105365.0461
0.042252,-0.00666703,-0.014823,2752.5548,2740.0002,105251.7325
0.0381014,-0.00620796,-0.0119956,2757.5553,2745.0007,105108.9608
0.0433401,-0.00663747,-0.0151781,2762.5547,2750.0001,105333.9129
0.0395471,-0.00640227,-0.0136294,2767.5552,2755.0006,105011.815
0.0357032,-0.00588096,-0.0104007,2772.5549,2760.0003,105320.1404
0.041123,-0.00655719,-0.0144365,2777.5547,2765.0001,105137.9927
0.0370677,-0.00605166,-0.0112927,2782.5552,2770.0006,105355.9669
0.0423437,-0.00665436,-0.0148127,2787.5549,2775.0003,105252.1425
0.0382285,-0.00620853,-0.012344,2792.5553,2780.0007,105167.7531
0.0433188,-0.00653546,-0.015056,2797.5548,2785.0002,105329.2306
0.039646,-0.00638192,-0.0132419,2802.5548,2790.0002,105115.7592
0.0357848,-0.0058714,-0.0104147,2807.5553,2795.0007,105389.2532
0.0412231,-0.00653278,-0.0145846,2812.5546,2800,105127.3066
0.0372615,-0.00606031,-0.0116469,2817.5545,2804.9999,105316.3175
0.042489,-0.00664754,-0.015231,2822.5549,2810.0003,105221.6058
0.0383313,-0.00622784,-0.012975,2827.5549,2815.0003,105118.3802
0.043157,-0.00654753,-0.0150855,2832.5547,2820.0001,105285.458
0.0397695,-0.00640162,-0.013607,2837.5552,2825.0006,105074.7291
0.0399242,-0.00622908,-0.0130158,2842.5552,2830.0006,105374.6065
0.0409169,-0.0065409,-0.0140772,2847.555,2835.0004,105121.2223
0.0369104,-0.00603048,-0.0109812,2852.5553,2840.0007,105295.5548
0.0422871,-0.00665024,-0.0146276,2857.5554,2845.0008,105212.7943
0.0381605,-0.00621448,-0.0123998,2862.5545,2849.9999,105283.0083
0.0427596,-0.00653838,-0.0147095,2867.5552,2855.0006,105305.7078
0.0396631,-0.0064108,-0.0133188,2872.5552,2860.0006,105030.0784
0.0396539,-0.00621117,-0.0135718,2877.5545,2864.9999,105325.8904
0.0408632,-0.00653257,-0.0139685,2882.5549,2870.0003,105041.3626
0.0368753,-0.00602035,-0.0110277,2887.5544,2874.9998,105365.2867
0.0424042,-0.00664989,-0.0149481,2892.555,2880.0004,105191.3131
0.0382793,-0.00622881,-0.0121937,2897.555,2885.0004,105261.263
0.0434224,-0.00677257,-0.0154023,2902.5552,2890.0006,105551.2474
0.0393067,-0.00636726,-0.0131822,2907.5552,2895.0006,105243.6452
0.0390977,-0.006127,-0.0126583,2912.555,2900.0004,105258.6837
0.0408589,-0.00651873,-0.0140583,2917.5549,2905.0003,105260.5999
0.0368567,-0.00603153,-0.0115069,2922.555,2910.0004,105207.8871
0.0419035,-0.00663351,-0.0147331,2927.5546,2915,105360.5201
0.0378396,-0.00616475,-0.0124766,2932.555,2920.0004,105092.3047
0.045564,-0.00692174,-0.016238,2937.5552,2925.0006,105402.7629
0.0422806,-0.00676687,-0.0149427,2942.555,2930.0004,105128.6381
0.0381434,-0.00623953,-0.0121566,2947.5548,2935.0002,105316.0965
0.043657,-0.00678044,-0.0152891,2952.5549,2940.0003,105213.5877
0.0395462,-0.00642104,-0.0133905,2957.5546,2945,105292.2808
0.0432224,-0.00664053,-0.0151427,2962.5552,2950.0006,105295.5094
0.0406519,-0.00655994,-0.0143337,2967.5547,2955.0001,105033.4655
0.0398416,-0.00628942,-0.012973,2972.555,2960.0004,105535.589
0.0416245,-0.00668969,-0.014482,2977.5551,2965.0005,105410.1742
0.0376545,-0.00616813,-0.0122435,2982.5553,2970.0007,105039.0748
0.043026,-0.0067722,-0.0151725,2987.5546,2975,105330.8391
0.0389335,-0.00633715,-0.0127202,2992.555,2980.0004,105057.8873
0.0440194,-0.00680707,-0.0152899,2997.5554,2985.0008,105370.135
0.0399332,-0.00644711,-0.0134007,3002.5549,2990.0003,105165.2051
0.0389799,-0.0061413,-0.0122992,3007.5549,2995.0003,105204.7894
0.0444911,-0.00705038,-0.0159505,3012.5544,2999.9998,105263.8642
0.0400777,-0.00653923,-0.01348,3017.5545,3004.9999,105130.5271
0.0390023,-0.00619307,-0.0128221,3022.5544,3009.9998,105337.2845
0.0414989,-0.00662849,-0.0143469,3027.5546,3015,105010.3599
0.0376011,-0.00614223,-0.0118386,3032.5553,3020.0007,105306.1783
0.0427358,-0.00676179,-0.0153499,3037.5552,3025.0006,105114.6839
0.038617,-0.00630105,-0.0125484,3042.555,3030.0004,105324.8707
0.0440647,-0.00679971,-0.0157465,3047.5543,3034.9997,105212.0906
0.0399495,-0.00643988,-0.0135889,3052.5548,3040.0002,105309.3471
0.0430041,-0.00657618,-0.0146005,3057.5548,3045.0002,105316.6244
0.0410584,-0.00656473,-0.0138151,3062.5544,3049.9998,105136.8949
0.0370901,-0.00603746,-0.0110522,3067.5549,3055.0003,105181.4093
0.0423836,-0.00666133,-0.0144604,3072.5549,3060.0003,105121.4668
0.0383334,-0.0062091,-0.0122345,3077.5555,3065.0009,105401.2863
0.0434807,-0.00677031,-0.0153341,3082.5549,3070.0003,105200.5068
0.0393861,-0.00635194,-0.0129925,3087.5552,3075.0006,105251.3289
0.0444382,-0.00684411,-0.0160711,3092.5544,3079.9998,105243.3395
0.0402727,-0.00647562,-0.0136108,3097.5552,3085.0006,105193.517
0.0413594,-0.00643829,-0.0139365,3102.555,3090.0004,105329.3924
0.0421542,-0.00655619,-0.0144639,3107.5551,3095.0005,105059.2254
0.0384028,-0.0061929,-0.0126169,3112.5549,3100.0003,105358.7603
0.0429846,-0.00680962,-0.0152413,3117.5548,3105.0002,105087.3909
0.0389225,-0.00628872,-0.0125098,3122.555,3110.0004,105375.4672
0.0441591,-0.00673519,-0.0153848,3127.5549,3115.0003,105165.6073
0.0401469,-0.0063946,-0.0137927,3132.555,3120.0004,105358.716
0.0426372,-0.00649157,-0.0147378,3137.555,3125.0004,105228.8627
0.0379592,-0.00614397,-0.0120704,3146.4463,3133.8917,105520.3827
0.0405814,-0.00650292,-0.0137215,3176.4452,3163.8906,105139.8481
0.0381391,-0.00617396,-0.0124565,3206.4444,3193.8898,105339.1969
0.040752,-0.00654962,-0.0138254,3236.4447,3223.8901,105321.9475
0.0433604,-0.00681657,-0.0152131,3266.4453,3253.8907,105078.0281
0.0418088,-0.00644236,-0.0142762,3296.4454,3283.8908,105221.8079
0.0393404,-0.00635842,-0.012811,3326.445,3313.8904,105336.277
0.0418408,-0.00666832,-0.0146963,3356.4449,3343.8903,105137.7086
0.0443265,-0.00683617,-0.0154752,3386.4446,3373.89,105133.5001
0.0379097,-0.0061498,-0.0121942,3416.445,3403.8904,105275.1069
0.0402847,-0.00644136,-0.0138508,3446.4448,3433.8902,105277.8756
0.0427614,-0.00670141,-0.0150798,3476.4446,3463.89,105067.5641
0.0412559,-0.00647449,-0.0142056,3506.4449,3493.8903,105185.607
0.0389495,-0.00624573,-0.0129886,3536.445,3523.8904,105036.5205
0.045265,-0.00694863,-0.016403,3566.4456,3553.891,105359.4314
0.0427844,-0.00678217,-0.0154338,3596.445,3583.8904,105212.9657
0.0391527,-0.00631196,-0.0130169,3626.4447,3613.8901,105370.3534
0.0433399,-0.00691409,-0.0159401,3656.445,3643.8904,105146.8635
0.0450646,-0.00717691,-0.0163604,3686.4453,3673.8907,105210.7459
0.0413132,-0.00672813,-0.0144146,3716.445,3703.8904,105272.9639
0.0389652,-0.00631022,-0.0127094,3746.4451,3733.8905,105027.9381
0.0463653,-0.00717867,-0.016746,3776.4446,3763.89,105472.9598
0.042826,-0.00684634,-0.0150253,3806.445,3793.8904,105266.9436
0.0391157,-0.00634074,-0.0124091,3836.4452,3823.8906,105340.2433
0.0406021,-0.00661182,-0.0140718,3866.4454,3853.8908,105018.3428
0.0472651,-0.00718988,-0.0169419,3896.4451,3883.8905,105378.4722
0.0433826,-0.00698255,-0.0152242,3926.4451,3913.8905,105232.5003
0.0394694,-0.00641952,-0.0127707,3956.4449,3943.8903,105353.0488
0.041192,-0.00658712,-0.014009,3986.4449,3973.8903,105460.7085
0.0428354,-0.00676558,-0.0149111,4016.4455,4003.8909,105183.6518
0.0429467,-0.00661827,-0.0147409,4046.4456,4033.891,105358.4549
0.0442559,-0.00697616,-0.0156191,4076.4446,4063.89,105304.77
0.0400956,-0.00649106,-0.0136266,4106.4449,4093.8903,105123.3213
0.0455088,-0.00715393,-0.0166084,4136.4454,4123.8908,105321.1093
0.0406611,-0.00659236,-0.0137427,4166.4451,4153.8905,105144.618
0.0463603,-0.00721552,-0.0168934,4196.4452,4183.8906,105342.4761
0.0413358,-0.00665867,-0.0144457,4226.4453,4213.8907,105165.7613
0.0464649,-0.00724495,-0.0170764,4256.445,4243.8904,105340.6201
0.0413693,-0.0066834,-0.0142596,4286.4458,4273.8912,105177.7214
0.0464776,-0.00721868,-0.0169869,4316.4453,4303.8907,105309.8046
0.0414466,-0.00664397,-0.0141052,4346.4458,4333.8912,105172.7384
0.0465228,-0.00718761,-0.0169779,4376.4456,4363.891,105284.0697
0.0463912,-0.0071652,-0.0165962,4406.4451,4393.8905,105240.6445
0.0408915,-0.00659613,-0.0137666,4436.4449,4423.8903,105339.3922
0.045219,-0.00714292,-0.016225,4466.4454,4453.8908,105178.6778
0.0410306,-0.00649115,-0.0138248,4496.4457,4483.8911,105406.3408
0.044941,-0.00708618,-0.0163782,4526.4449,4513.8903,105114.6
0.0445353,-0.00682538,-0.0155787,4556.4454,4543.8908,105179.1549
0.0433499,-0.00691552,-0.0155717,4586.445,4573.8904,105096.7712
0.0436337,-0.00667254,-0.0148672,4616.4452,4603.8906,105114.2578
0.0478368,-0.00720717,-0.0173967,4646.4449,4633.8903,105277.3632
0.046147,-0.00721789,-0.0165109,4676.4454,4663.8908,105210.4256
0.0404654,-0.00650179,-0.0135199,4706.4451,4693.8905,105139.2017
0.045037,-0.00696127,-0.0158882,4736.4452,4723.8906,105156.9264
0.0399502,-0.00640601,-0.0131553,4766.4448,4753.8902,105550.5096
0.0431193,-0.00687174,-0.0151076,4796.4454,4783.8908,105182.2918
0.0407095,-0.00654506,-0.0137637,4826.4453,4813.8907,105355.3789
0.0439086,-0.0069821,-0.015889,4856.4448,4843.8902,105084.4386
0.0467909,-0.00726997,-0.0172484,4886.4449,4873.8903,105338.1848
0.0439661,-0.00701235,-0.0156384,4916.4447,4903.8901,105119.3234
0.0471751,-0.0072295,-0.017001,4946.4447,4933.8901,105186.7947
0.0410573,-0.00658128,-0.0138801,4976.4448,4963.8902,105078.7378
0.0482928,-0.00737148,-0.0173841,5006.4448,4993.8902,105233.8324
0.0419163,-0.00666735,-0.0145468,5036.4448,5023.8902,105352.8312
0.0443965,-0.00700948,-0.0159725,5066.4451,5053.8905,105271.6246
0.0468096,-0.0072347,-0.0169975,5096.4455,5083.8909,105066.984
0.041307,-0.00653147,-0.0139007,5126.445,5113.8904,105268.7164
0.0426929,-0.00676271,-0.0147759,5156.4457,5143.8911,105321.9227
0.0451273,-0.00707544,-0.0163297,5186.4451,5173.8905,105150.0149
0.0474588,-0.00713997,-0.0169947,5216.4453,5203.8907,105141.3539
0.0418325,-0.00658111,-0.0145747,5246.445,5233.8904,105048.3706
0.0476888,-0.0073011,-0.0175263,5276.4448,5263.8902,105226.5384
0.0419535,-0.00663013,-0.0145114,5306.4455,5293.8909,105165.8546
0.0435214,-0.00684953,-0.0153106,5336.4449,5323.8903,105326.1967
0.0460813,-0.00711192,-0.016574,5366.4451,5353.8905,105009.6717
0.0465372,-0.00701909,-0.016604,5396.4453,5383.8907,105111.7197
0.0406472,-0.0064696,-0.0136111,5426.4456,5413.891,105372.566
0.0440797,-0.0068363,-0.0158577,5456.445,5443.8904,105189.9217
0.0481265,-0.00721485,-0.0176564,5486.445,5473.8904,105425.0521
0.0424414,-0.00672635,-0.014889,5516.4451,5503.8905,105051.2123
0.049335,-0.00753956,-0.0180238,5546.4448,5533.8902,105471.8597
0.0455762,-0.00725679,-0.016405,5576.4449,5563.8903,105318.7726
0.0460339,-0.00733679,-0.0165211,5606.4452,5593.8906,105316.9595
0.0422972,-0.00683098,-0.014883,5636.4447,5623.8901,105049.7002
0.04917,-0.00758602,-0.0180212,5666.4452,5653.8906,105435.8571
0.045206,-0.00714665,-0.0162356,5696.4453,5683.8907,105189.0262
0.0427057,-0.00666263,-0.0150547,5726.4451,5713.8905,105156.3969
0.0473006,-0.00740958,-0.0171294,5756.4454,5743.8908,105156.9957
0.0482424,-0.00750591,-0.0176663,5786.4457,5773.8911,105222.6052
0.0490387,-0.00753657,-0.0177465,5816.4447,5803.8901,105379.932
0.0444962,-0.00706829,-0.0157173,5846.4449,5833.8903,105067.7252
0.0498764,-0.00747249,-0.0181346,5876.4449,5863.8903,105402.9711
0.0456055,-0.00718756,-0.0163378,5906.4452,5893.8906,105169.9135
0.0455548,-0.00695846,-0.016105,5936.4454,5923.8908,105393.8697
0.0458822,-0.00720292,-0.016677,5966.4454,5953.8908,105144.3675
0.0451306,-0.00688725,-0.0160814,5996.4455,5983.8909,105364.1965
0.0457494,-0.0072109,-0.0162982,6026.4457,6013.8911,105145.1998
0.0446415,-0.00682014,-0.0155919,6056.4446,6043.89,105361.9441
0.0456767,-0.00719848,-0.0166219,6086.4454,6073.8908,105098.5486
0.0487201,-0.007291,-0.017779,6116.4453,6103.8907,105358.799
0.0450778,-0.00706995,-0.016413,6146.4456,6133.891,105084.8907
0.0495953,-0.007509,-0.0182668,6176.4452,6163.8906,105355.3496
0.0440862,-0.00693153,-0.0156327,6206.4454,6193.8908,105257.1237
0.048027,-0.00744076,-0.0174227,6236.4446,6223.89,105196.3045
0.0425328,-0.00671325,-0.0147464,6266.4454,6253.8908,105128.5941
0.0474754,-0.00733356,-0.0172506,6296.4447,6283.8901,105299.4192
0.0436898,-0.00678418,-0.015306,6326.4449,6313.8903,105309.6472
0.0469368,-0.00728175,-0.0172319,6356.4453,6343.8907,105415.4754
0.0462236,-0.00699838,-0.0163457,6386.4451,6373.8905,105026.4077
0.0494903,-0.0074413,-0.0180947,6416.4449,6403.8903,105269.8863
0.0436082,-0.00689131,-0.015428,6446.4449,6433.8903,105324.062
0.0475336,-0.00730177,-0.0169746,6476.4453,6463.8907,105099.9664
0.0461995,-0.00694048,-0.0163926,6506.4453,6493.8907,105095.6409
0.0461925,-0.00716568,-0.0167348,6536.4448,6523.8902,105057.2813
0.0451867,-0.00681383,-0.0157868,6566.4451,6553.8905,105314.5565
0.0436515,-0.00684573,-0.015469,6596.4447,6583.8901,105301.7287
0.0467598,-0.00721067,-0.017284,6626.4451,6613.8905,105081.138
0.0485972,-0.00725781,-0.0175522,6656.4444,6643.8898,105243.111
0.0429904,-0.00676369,-0.0148824,6686.4452,6673.8906,105354.1613
0.0454534,-0.00708775,-0.0163086,6716.4451,6703.8905,105284.5365
0.0481921,-0.00732804,-0.0174205,6746.4451,6733.8905,105087.1543
0.0444133,-0.00671879,-0.0157988,6776.4449,6763.8903,105255.6069
0.0438045,-0.00682168,-0.0152362,6806.4454,6793.8908,105325.9533
0.046322,-0.00710296,-0.0167798,6836.4444,6823.8898,105117.0521
0.0486924,-0.0072983,-0.0173961,6866.4446,6853.89,105094.7581
0.0421812,-0.0065867,-0.0147141,6896.4449,6883.8903,105243.3491
0.0439272,-0.00682803,-0.0155214,6926.4451,6913.8905,105290.816
0.0463064,-0.00708682,-0.0168795,6956.4448,6943.8902,105313.9086
0.0451964,-0.00689354,-0.0160865,6986.4448,6973.8902,105355.0215
0.0469745,-0.00715993,-0.0167738,7016.4454,7003.8908,105133.9384
0.0486126,-0.00719659,-0.0177105,7046.4453,7033.8907,105333.5052
0.0461214,-0.00707107,-0.016564,7076.4448,7063.8902,105287.3416
0.0475367,-0.00722829,-0.0171312,7106.4452,7093.8906,105108.2541
